text,label,intent_name
Requesting wharfage rates for tanker vessels at Ningbo,4,ask_tariff_rates
Environmental compliance: scrubber washwater discharge rules at Shanghai,8,ask_regulations
Standby tug for Hapag Dubai during cargo transfer operations,7,request_pilotage_tug
Order pilot for ONE Bangkok LOA 212m GT 34614 ETA pilot station 2024-08-22,7,request_pilotage_tug
Location of container MAEU9876543 in yard block F6?,6,track_container
Berth reservation: Maersk Edmonton arriving 2024-04-19 with tank containers total 8015 TEU,0,request_berth_booking
Arrival window for Evergreen Tokyo at pilot station 11 to 18,1,ask_vessel_schedule
Phytosanitary certificate submitted for agricultural cargo soybeans container MAEU9876543,2,submit_customs_docs
Requesting wharfage rates for container vessel vessels at Hong Kong,4,ask_tariff_rates
Container TCLU1112223 customs inspection status?,6,track_container
When is Evergreen Tokyo expected to arrive at Dubai?,1,ask_vessel_schedule
Mooring gang requested for COSCO Shanghai at berth 5 ETA 2024-09-23,7,request_pilotage_tug
What are the cargo handling charges for coal per metric ton at LBCT?,4,ask_tariff_rates
What is the ETB for Yang Ming Kaohsiung at terminal CTB?,1,ask_vessel_schedule
Berth change request: COSCO Shanghai needs deeper draft berth 21 draft 14m,5,modify_berth_booking
Where is container COSU7654321 currently in port?,6,track_container
Tug service rates for MSC Geneva gross tonnage 129914 at Los Angeles,4,ask_tariff_rates
Tariff inquiry: container storage fees for flat rack after 9 days free time,4,ask_tariff_rates
ETD for HMM Busan after cargo operations complete?,1,ask_vessel_schedule
Extend stay: CMA CGM Rio requires additional 8 days alongside for chemicals,5,modify_berth_booking
Requesting wharfage rates for car carrier vessels at Hamburg,4,ask_tariff_rates
What are the ISPS security requirements for Evergreen Tokyo at Hamburg?,8,ask_regulations
Track container ONEU3334445 last reported location?,6,track_container
Maersk Edmonton requesting quay space for discharge of crude oil ETA 2024-02-23 LOA 354m GRT 44818,0,request_berth_booking
Location of container MSCU1234567 in yard block B2?,6,track_container
Security alert: unauthorized personnel near HIT terminal perimeter,3,report_port_incident
Tug service rates for Hapag Dubai gross tonnage 116667 at Singapore,4,ask_tariff_rates
Customs procedures for transshipment cargo at Shanghai,8,ask_regulations
Track container COSU7654321 last reported location?,6,track_container
Schedule inquiry: Yang Ming Kaohsiung arriving Dubai berth 4,1,ask_vessel_schedule
Customs docs: commercial invoice 10453 crude oil value 1051430 Incoterm EXW,2,submit_customs_docs
When does Hapag Dubai depart Antwerp bound for Netherlands?,1,ask_vessel_schedule
What are the cargo handling charges for soybeans per metric ton at SSA?,4,ask_tariff_rates
Escort tug request for Maersk Edmonton in restricted channel due to heavy rain,7,request_pilotage_tug
Schedule inquiry: CMA CGM Rio arriving Rotterdam berth 5,1,ask_vessel_schedule
Uploading packing list for container MAEU9876543 HS 8703.23 weight 6921kg,2,submit_customs_docs
Phytosanitary certificate submitted for agricultural cargo containers container MSCU1234567,2,submit_customs_docs
Cancel pilot order for Hapag Dubai ETA changed to 2024-09-14,5,modify_berth_booking
Requesting anchorage for MSC Geneva awaiting berth availability for steel coils discharge,0,request_berth_booking
Reporting delay: cargo operations suspended at terminal Euromax due to fog,3,report_port_incident
Request tug assistance: CMA CGM Rio berthing at berth 10 wind force 12,7,request_pilotage_tug
Cargo manifest declaration for Hapag Dubai voyage 799 loading chemicals destination Germany,9,declare_cargo_manifest
Cancel pilot order for Yang Ming Kaohsiung ETA changed to 2024-09-16,5,modify_berth_booking
Demurrage rates for containers at Euromax after free time expires,4,ask_tariff_rates
Uploading packing list for container MSCU1234567 HS 2601.11 weight 3997kg,2,submit_customs_docs
Standby tug for ZIM Haifa during cargo transfer operations,7,request_pilotage_tug
Uploading packing list for container ZIMU1239874 HS 2601.11 weight 21664kg,2,submit_customs_docs
Book berth for Hapag Dubai at APM terminal ETA 2024-01-15 draft 10m alongside starboard,0,request_berth_booking
Standby tug for COSCO Shanghai during cargo transfer operations,7,request_pilotage_tug
What are the cargo handling charges for electronics per metric ton at Matson?,4,ask_tariff_rates
Regulations for handling steel coils IMO class 9 at HIT?,8,ask_regulations
ETD for Hapag Dubai after cargo operations complete?,1,ask_vessel_schedule
When is HMM Busan expected to arrive at Ningbo?,1,ask_vessel_schedule
Berth request: MSC Geneva IMO 9333799 arriving 2024-04-28 with 11799 MT of iron ore FOB,0,request_berth_booking
OPL (Outer Port Limit) anchorage regulations for bulk carrier vessels,8,ask_regulations
When is Hapag Dubai expected to arrive at Rotterdam?,1,ask_vessel_schedule
Requesting wharfage rates for LNG carrier vessels at Hamburg,4,ask_tariff_rates
Container MAEU9876543 loaded on which vessel voyage?,6,track_container
Book berth for Yang Ming Kaohsiung at Delta terminal ETA 2024-01-27 draft 12m alongside port,0,request_berth_booking
Schedule inquiry: Maersk Edmonton arriving Hamburg berth 1,1,ask_vessel_schedule
Certificate of origin attached for soybeans HS code 8703.23 preferential origin Indonesia,2,submit_customs_docs
Ballast water management requirements at Rotterdam for Yang Ming Kaohsiung,8,ask_regulations
Uploading packing list for container HLCU5556667 HS 0901.11 weight 26778kg,2,submit_customs_docs
Book berth for Maersk Edmonton at APM terminal ETA 2024-01-25 draft 10m alongside port,0,request_berth_booking
Reporting equipment failure: crane QC02 breakdown at berth 12,3,report_port_incident
Tracking: OOLU4567890 discharge completion time at terminal CTB,6,track_container
Container ONEU3334445 customs inspection status?,6,track_container
Reschedule: Evergreen Tokyo advance cargo operations to 2024-08-19 due to weather,5,modify_berth_booking
Ballast water management requirements at Singapore for ZIM Haifa,8,ask_regulations
Arrival window for Yang Ming Kaohsiung at pilot station 9 to 23,1,ask_vessel_schedule
Customs entry filed: Bill of Lading MAEU4055953 container OOLU4567890 cargo crude oil,2,submit_customs_docs
Uploading packing list for container TCLU1112223 HS 3004.90 weight 20099kg,2,submit_customs_docs
Tariff inquiry: container storage fees for reefer after 9 days free time,4,ask_tariff_rates
What is the ETB for ZIM Haifa at terminal Matson?,1,ask_vessel_schedule
Reefer cargo list attached for Evergreen Tokyo 20033 refrigerated containers set temps included,9,declare_cargo_manifest
Container MSCU1234567 loaded on which vessel voyage?,6,track_container
Manifest amendment: container ZIMU1239874 cargo description changed to crude oil,9,declare_cargo_manifest
Requesting wharfage rates for ro-ro vessel vessels at Hong Kong,4,ask_tariff_rates
Reporting equipment failure: crane QC02 breakdown at berth 9,3,report_port_incident
Stevedoring charges for automobiles discharge rate 1621 MT per hour,4,ask_tariff_rates
Tracking: MAEU9876543 discharge completion time at terminal CTA,6,track_container
Demurrage rates for containers at PSA after free time expires,4,ask_tariff_rates
Incident: ZIM Haifa allision with jetty during berthing maneuver,3,report_port_incident
Certificate of origin attached for steel coils HS code 2601.11 preferential origin Brazil,2,submit_customs_docs
Incident: Evergreen Tokyo allision with jetty during berthing maneuver,3,report_port_incident
What are the cargo handling charges for iron ore per metric ton at HIT?,4,ask_tariff_rates
Incident report: Hapag Dubai damaged fender at berth 9 during mooring,3,report_port_incident
Tracking: MAEU9876543 discharge completion time at terminal PSA,6,track_container
ETA for CMA CGM Rio voyage 578 from China?,1,ask_vessel_schedule
Submitting SAD document for import of textiles origin Brazil consignee Odebrecht,2,submit_customs_docs
Incident report: Maersk Edmonton damaged fender at berth 8 during mooring,3,report_port_incident
Customs entry filed: Bill of Lading MAEU8325920 container YMLU7778889 cargo frozen meat,2,submit_customs_docs
Security alert: unauthorized personnel near Delta terminal perimeter,3,report_port_incident
Environmental compliance: scrubber washwater discharge rules at Ningbo,8,ask_regulations
Requesting wharfage rates for cruise ship vessels at Dubai,4,ask_tariff_rates
When does ONE Bangkok depart Busan bound for Turkey?,1,ask_vessel_schedule
Bulk cargo declaration: electronics 18705 MT shipper Odebrecht consignee Odebrecht,9,declare_cargo_manifest
Uploading packing list for container EGLV4445556 HS 6203.42 weight 25423kg,2,submit_customs_docs
Maersk Edmonton requesting quay space for discharge of containers ETA 2024-01-21 LOA 328m GRT 141449,0,request_berth_booking
Tug services: ZIM Haifa unberthing from APM ETD 2024-07-19,7,request_pilotage_tug
Tracking: TCLU1112223 discharge completion time at terminal Euromax,6,track_container
Container MSCU1234567 customs inspection status?,6,track_container
Tug service rates for Yang Ming Kaohsiung gross tonnage 81195 at Los Angeles,4,ask_tariff_rates
Incident: CMA CGM Rio allision with jetty during berthing maneuver,3,report_port_incident
Port incident: ONEU3334445 collapsed during stacking at yard block B2,3,report_port_incident
Request tug assistance: HMM Busan berthing at berth 10 wind force 5,7,request_pilotage_tug
Submitting manifest: open top containers total 23363 TEU on HMM Busan,9,declare_cargo_manifest
Tug services: Yang Ming Kaohsiung unberthing from Delta ETD 2024-06-17,7,request_pilotage_tug
What are the ISPS security requirements for ZIM Haifa at Ningbo?,8,ask_regulations
Immigration formalities for crew change on CMA CGM Rio at Singapore,8,ask_regulations
Reporting delay: cargo operations suspended at terminal PSA due to fog,3,report_port_incident
Track container MAEU9876543 last reported location?,6,track_container
Standby tug for ONE Bangkok during cargo transfer operations,7,request_pilotage_tug
Tariff inquiry: container storage fees for tank after 3 days free time,4,ask_tariff_rates
Incident report: HMM Busan damaged fender at berth 4 during mooring,3,report_port_incident
Modify: Evergreen Tokyo shifting from berth 7 to 20 for cargo segregation,5,modify_berth_booking
Escort tug request for HMM Busan in restricted channel due to fog,7,request_pilotage_tug
Submitting SAD document for import of steel coils origin Russia consignee Wilmar,2,submit_customs_docs
Berth change request: CMA CGM Rio needs deeper draft berth 16 draft 9m,5,modify_berth_booking
Standby tug for HMM Busan during cargo transfer operations,7,request_pilotage_tug
Need berth booking for ro-ro vessel CMA CGM Rio carrying crude oil ETA 2024-06-17 LOA 261 meters,0,request_berth_booking
Reporting equipment failure: crane RMG01 breakdown at berth 8,3,report_port_incident
Reporting equipment failure: crane QC03 breakdown at berth 1,3,report_port_incident
OPL (Outer Port Limit) anchorage regulations for car carrier vessels,8,ask_regulations
Final cargo manifest for ONE Bangkok total 78834 MT 10155 TEU Antwerp to France,9,declare_cargo_manifest
Port incident: TCLU1112223 collapsed during stacking at yard block A1,3,report_port_incident
ETD for Maersk Edmonton after cargo operations complete?,1,ask_vessel_schedule
Uploading packing list for container EGLV4445556 HS 3004.90 weight 20412kg,2,submit_customs_docs
Submitting SAD document for import of iron ore origin Argentina consignee Louis Dreyfus,2,submit_customs_docs
Ballast water management requirements at Dubai for Hapag Dubai,8,ask_regulations
When does Yang Ming Kaohsiung depart Shanghai bound for Japan?,1,ask_vessel_schedule
Escort tug request for Maersk Edmonton in restricted channel due to thunderstorms,7,request_pilotage_tug
Is COSU7654321 available for collection at PSA gate?,6,track_container
Berth change request: Yang Ming Kaohsiung needs deeper draft berth 22 draft 10m,5,modify_berth_booking
Request berth allocation for MV ONE Bangkok LOA 311m beam 48m draft 13m ETA 2024-05-15 cargo electronics,0,request_berth_booking
Submitting manifest: open top containers total 1954 TEU on MSC Geneva,9,declare_cargo_manifest
Standby tug for ZIM Haifa during cargo transfer operations,7,request_pilotage_tug
Environmental incident: oil spill from MSC Geneva at anchorage during bunkering,3,report_port_incident
Extend stay: MSC Geneva requires additional 9 days alongside for steel coils,5,modify_berth_booking
Reschedule: ONE Bangkok advance cargo operations to 2024-03-24 due to weather,5,modify_berth_booking
Berth swap requested between HMM Busan and COSCO Shanghai at LBCT,5,modify_berth_booking
When is Maersk Edmonton expected to arrive at Busan?,1,ask_vessel_schedule
When is Hapag Dubai expected to arrive at Shanghai?,1,ask_vessel_schedule
Port incident: MAEU9876543 collapsed during stacking at yard block C3,3,report_port_incident
Dangerous goods manifest: iron ore UN number 2169 class 4 container COSU7654321,9,declare_cargo_manifest
Port state control inspection procedures for Liberia flag vessels,8,ask_regulations
Customs entry filed: Bill of Lading MAEU5171737 container ZIMU1239874 cargo electronics,2,submit_customs_docs
Berth request: MSC Geneva IMO 9240977 arriving 2024-07-14 with 27356 MT of crude oil FOB,0,request_berth_booking
Location of container ONEU3334445 in yard block D4?,6,track_container
ETD for Maersk Edmonton after cargo operations complete?,1,ask_vessel_schedule
Escort tug request for HMM Busan in restricted channel due to heavy rain,7,request_pilotage_tug
